id,question,true_query,generated_query
97bd7321746aeee64c00043b,How much does patient 10014729 change in mch last measured on the last hospital visit compared to the second to last value measured on the last hospital visit?,SELECT ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10014729 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'mch' ) ORDER BY labevents.charttime DESC LIMIT 1 ) - ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10014729 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'mch' ) ORDER BY labevents.charttime DESC LIMIT 1 OFFSET 1 ),SELECT ( SELECT lab_value FROM lab_tests WHERE lab_tests.patient_id = 10014729 AND lab_tests.spec_type_desc = 'mch' AND lab_tests.charttime = ( SELECT lab_tests.charttime FROM lab_tests WHERE lab_tests.patient_id = 10014729 AND lab_tests.spec_type_desc = 'mch' AND lab_tests.charttime = ( SELECT MAX(charttime) FROM lab_tests WHERE lab_tests.patient_id = 10014729 AND lab_tests.dischtime IS NOT NULL ORDER BY lab_tests.charttime DESC LIMIT 1 ) - INTERVAL '1 year' ) ) - ( SELECT lab_value FROM lab_tests WHERE lab_tests.patient_id = 10014729 AND lab_tests.spec_type_desc = 'mch' AND lab_tests.charttime = ( SELECT lab_tests.charttime FROM lab_tests WHERE lab_tests.patient_id = 10014729 AND lab_
2b27156e1bc6e928eb6b916e,Get patient 10039831's yearly minimum weight information since 08/2100.,"SELECT MIN(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) AND strftime('%Y-%m',chartevents.charttime) >= '2100-08' GROUP BY strftime('%Y',chartevents.charttime)","SELECT MIN(T1.weight) FROM ( SELECT weight FROM patients WHERE patient_id = 10039831 AND starttime >= '2100-08-01' AND starttime < '2100-09-01' GROUP BY strftime('%Y',starttime) ) AS T1"
385953d76516f1f4e2f55b54,"What are the five frequently taken specimens for patients that received bypass coronary artery, three arteries from aorta with autologous venous tissue, open approach previously in the same hospital visit in 2100?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime, admissions.hadm_id FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'bypass coronary artery, three arteries from aorta with autologous venous tissue, open approach' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime, admissions.hadm_id FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 5","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures.chart_time, admissions.admission_id FROM procedures JOIN admissions ON procedures.admission_id = admissions.admission_id WHERE procedures.long_title = 'bypass coronary artery, three arteries from aorta with autologous venous tissue, open approach' AND strftime('%Y',procedures.chart_time) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, spec_type_desc, chart_time FROM microbiology JOIN admissions ON microbiology.admission_id = admissions.admission_id WHERE strftime('%Y',chart_time) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.chart_time < T2.chart_time AND T1.admission_id = T2.admission_"
3909981e7b8628b8ba2086c0,When did patient 10002495 have an input for the last time on the first ICU stay?,SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10002495 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) ORDER BY inputevents.starttime DESC LIMIT 1,SELECT icu_inputs.input_time FROM icu_inputs WHERE icu_inputs.icu_id IN ( SELECT icu.icu_id FROM icu WHERE icu.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10002495 ) AND icu.outtime IS NOT NULL ORDER BY icu.intime ASC LIMIT 1 ) ORDER BY icu_inputs.input_time DESC LIMIT 1
1afade11184c7bc98c9756f8,"When did the last time patient 10005909 have a fibrinogen, functional lab test in the first hospital visit?","SELECT labevents.charttime FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'fibrinogen, functional' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY labevents.charttime DESC LIMIT 1","SELECT lab.charttime FROM lab WHERE lab.patient = 10005909 AND lab.spec_type_desc = 'fibrinogen, functional' AND lab.charttime >= ( SELECT lab.charttime FROM lab WHERE lab.patient = 10005909 AND lab.spec_type_desc = 'fibrinogen, functional' ORDER BY lab.charttime ASC LIMIT 1 ) ORDER BY lab.charttime DESC LIMIT 1"
e75cb39d6c5c866076d93717,"Count the number of patients diagnosed with cocaine abuse, unspecified.","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cocaine abuse, unspecified' ) )","SELECT COUNT( DISTINCT patient_id ) FROM diagnoses WHERE diagnosis = 'cocaine abuse, unspecified'"
67988ec18e5b42a1ac974aae,"Find the number of patients who had a dilation of left external iliac vein with intraluminal device, percutaneous approach procedure during this year.","SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT procedures_icd.hadm_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'dilation of left external iliac vein with intraluminal device, percutaneous approach' ) AND datetime(procedures_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') )","SELECT COUNT( DISTINCT patient_id ) FROM procedures WHERE procedures.long_title = 'dilation of left external iliac vein with intraluminal device, percutaneous approach' AND datetime(procedures.start_time,'start of year') = datetime(current_time,'start of year','-0 year')"
eb20ba71a6257201e3668689,What was the weight of patient 10006580 in the first measurement?,SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10006580 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1,SELECT MIN(Clinical_Results.Weight) FROM Clinical_Results WHERE Clinical_Results.Patient_ID = 10006580 AND Clinical_Results.Measurement_Time = ( SELECT MIN( Measurement_Time ) FROM Clinical_Results WHERE Clinical_Results.Patient_ID = 10006580 )
841488e721d7a4c3f1c219d0,Could you tell me the first procedure that patient 10019777 had in their first hospital encounter?,SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ORDER BY procedures_icd.charttime ASC LIMIT 1 ),SELECT procedures.name FROM procedures WHERE procedures.patient_id = 10019777 AND procedures.charttime >= ( SELECT admissions.charttime FROM admissions WHERE admissions.subject_id = 10019777 AND admissions.dischtime IS NOT NULL ORDER BY admissions.charttime ASC LIMIT 1 ) ORDER BY procedures.charttime ASC LIMIT 1
6dc27e0c371f7e5dd9d2a981,When was the first time on the first ICU stay that patient 10027602's SaO2 was greater than 95.0?,SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime ASC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum > 95.0 ORDER BY chartevents.charttime ASC LIMIT 1,"SELECT strftime('%Y-%m-%d %H:%M:%S', patient 10027602's icu stay 1's intime) as in_time
         FROM icustays
         WHERE patient 10027602's id = 10027602 AND patient 10027602's icu stay 1's outtime IS NULL
         AND patient 10027602's SaO2 > 95.0
         ORDER BY in_time ASC
         LIMIT 1"
b4a9db553c9c11bc9d4ae440,What label is associated with activity o2 sat - aerobic activity response?,SELECT d_items.label FROM d_items WHERE d_items.abbreviation = 'activity o2 sat - aerobic activity response',SELECT DISTINCT label FROM procedures WHERE procedure_name = 'activity o2 sat - aerobic activity response'
dddc1e74733a55f7407289ad,"Since 1 year ago, what are the top five most frequently ordered laboratory tests for patients within the same month after diagnosed with dyskinesia of esophagus?","SELECT d_labitems.label FROM d_labitems WHERE d_labitems.itemid IN ( SELECT T3.itemid FROM ( SELECT T2.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'dyskinesia of esophagus' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, labevents.itemid, labevents.charttime FROM labevents JOIN admissions ON labevents.hadm_id = admissions.hadm_id WHERE datetime(labevents.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.itemid ) AS T3 WHERE T3.C1 <= 5 )","SELECT T3.test_name FROM ( SELECT T2.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient.subject_id, diagnoses.charttime FROM diagnoses JOIN patient ON diagnoses.patient_id = patient.subject_id WHERE diagnoses.diagnosis = 'dyskinesia of esophagus' AND datetime(diagnoses.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT patient.subject_id, lab.test_name, lab.charttime FROM lab JOIN patient ON lab.patient_id = patient.subject_id WHERE datetime(lab.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.test_name ) AS T3 WHERE T3.C1 <= 5"
fbd3d4a2eec48bed918ccbea,What is the cost of morphine sulfate (oral solution) 2 mg/ml?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'morphine sulfate (oral solution) 2 mg/ml' ),SELECT DISTINCT cost FROM medications WHERE medication_name = 'morphine sulfate (oral solution) 2 mg/ml'
a196342dccc0b8df5c23dbb4,Calculate the total number of patients diagnosed with other and unspecified anti-infectives causing adverse effects in therapeutic use who didn't revisit the hospital within the same month since 2100.,"SELECT ( SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 ) - ( SELECT COUNT( DISTINCT T2.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 JOIN admissions ON T2.subject_id = admissions.subject_id WHERE T2.charttime < admissions.admittime AND strftime('%Y',admissions.admittime) >= '2100' AND datetime(T2.charttime,'start of month') = datetime(admissions.admittime,'start of month') )","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT T1.subject_id, T2.diagnosis_time, T1.hadm_id FROM ( SELECT admissions.subject_id, diagnoses.diagnosis_time, admissions.hadm_id FROM diagnoses JOIN admissions ON diagnoses.hadm_id = admissions.hadm_id WHERE diagnoses.diagnosis = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses.diagnosis_time, admissions.hadm_id FROM diagnoses JOIN admissions ON diagnoses.hadm_id = admissions.hadm_id WHERE diagnoses.diagnosis = 'other and unspecified anti-infectives causing adverse effects in therapeutic use' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.diagnosis_time < T2.diagnosis_time AND datetime(T1.diagnosis_time,'start of month') = datetime("
b92ebae1949522c66677d297,What is the label assigned to arterial line waveform appear?,SELECT d_items.label FROM d_items WHERE d_items.abbreviation = 'arterial line waveform appear',SELECT DISTINCT label FROM concepts WHERE concept_name = 'arterial line waveform'
307e60bc520a7699ba41926e,Provide me with the five most common diagnoses in this year.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )",SELECT T1.diagnosis FROM diagnoses AS T1 JOIN prescriptions AS T2 ON T1.diagnosis = T2.drug_name WHERE T1.year = 2100 GROUP BY T1.diagnosis ORDER BY COUNT(*) DESC LIMIT 5
a097854bd791e910e6d7bb57,Calculate how many times patient 10018081 had the input of dextrose 5% since 12/2100.,"SELECT COUNT(*) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'dextrose 5%' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m',inputevents.starttime) >= '2100-12'","SELECT COUNT(*) FROM inputevents WHERE inputevents.patient = 10018081 AND inputevents.item = 'dextrose 5%' AND strftime('%Y-%m',inputevents.starttime) >= '2100-12'"
cd72a23c76002c4a524a1b61,How many ICU visits did patient 10022880 have during this year?,"SELECT COUNT( DISTINCT icustays.stay_id ) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022880 ) AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year')","SELECT COUNT( DISTINCT icu_id ) FROM icu_history WHERE icu_history.hadm_id IN ( SELECT hadm_id FROM hadm_history WHERE hadm_id IN ( SELECT hadm_id FROM patients WHERE patient_id = 10022880 ) ) AND datetime(icu_history.intime,'start of year') = datetime(current_time,'start of year','-0 year')"
59d98dcbea98f9f9a4f33d08,"Since 04/09/2100, when did patient 10013049 have the last input?","SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10013049 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-04-09' ORDER BY inputevents.starttime DESC LIMIT 1","SELECT input_time FROM input_events WHERE input_events.patient_id = 10013049 AND strftime('%Y-%m-%d',input_time) >= '2100-04-09' ORDER BY input_time DESC LIMIT 1"
